video_url,title,description,length,views,upload_date,related_tags,translations,speaker_name,speaker_profession,full_transcript,page_html
https://www.ted.com/talks/virginia_wotring_how_i_built_a_first_aid_kit_for_astronauts,How I built a first aid kit for astronauts,"Picture the size of the average Earthbound clinic. Now imagine the size of an average spacecraft. In this informative talk, pharmacologist Dr. Virginia Wotring explains how she helped figure out how to fit the healthcare apparatus found in the former into the confined area of the latter, all the while anticipating the medical needs unique to human beings floating in space.",,25468,2019-03-26T15:33:10+00:00,"['science', 'health', 'space', 'health care', 'pharmaceuticals', 'medicine']",,Virginia Wotring,Space Pharmacologist,{},
https://www.ted.com/talks/laura_lane_when_you_shouldn_t_follow_the_rules,When you shouldn't follow the rules,"As a foreign affairs officer in Rwanda in 1994, 26-year-old Laura Lane rescued more than 250 Americans at the beginning of the genocide, but was forced to desert all of her local allies whose work alongside her nearly guaranteed their death. Every day, she carries the heavy weight of this perceived abandonment, convinced she could have done more. Today, one lesson remains above the rest: sometimes, when the risk of regret is too great, following the rules isn't worth it – and you need to write your own.",,44047,2018-05-04T20:07:27+00:00,"['activism', 'war', 'global issues']",,Laura Lane,Foreign affairs expert,{},
https://www.ted.com/talks/scott_szwast_the_global_business_next_door,The global business next door,"When you think ""global company,"" what do you imagine? A massive conglomerate? A far-reaching tech corporation? Scott Szwast reveals that our image of the global business is wrong – 98% of US exporters are in fact companies with less than fifty employees. And yet, this only includes 1% of all US businesses. He explains why so many companies hesitate to leap across the border - and why they need to make the jump.",,43645,2018-05-04T20:19:03+00:00,"['global issues', 'economics', 'collaboration']",,Scott Szwast,Globalization strategist,{},
https://www.ted.com/talks/paul_franklin_the_art_and_science_of_special_effects,The art and science of special effects,"In the era of CGI-driven films, special effects are often thought of as a technical skillset. Using his award-winning work on ""Interstellar"" as a case study, visual effects supervisor Paul Franklin explains how his trade is actually a constant attempt to balance flights of creativity with scientific rigor.",,42690,2020-02-07T22:51:25+00:00,"['entertainment', 'technology', 'movies', 'film', 'creativity']",,Paul Franklin,,{},
https://www.ted.com/talks/yuko_morita_why_we_need_more_dogs_in_hospitals,Why we need more dogs in hospitals,"In this moving talk — guest-starring her canine colleague Bailey—Yuko Morita describes how she became one of Japan's first facility dog trainers. Alongside videos of Bailey providing emotional support to the patients at a Yokohama children's clinic, Morita makes the case for bringing dogs (and their healthcare professional handlers) into hospitals everywhere.",,42361,2019-04-05T21:43:28+00:00,"['health', 'animals', 'emotions', 'healthcare', 'humanity']","['English', '日本語']",Yuko Morita,,"{'0:00': ""The second bond is: between a facility dog and their hander, who live together twenty-four seven. We always spend holidays together too. This is very important; just getting together while working and saying 'Bye-Bye' after five doesn't make any sense. We sleep at night and Bailey sleeps with his head on my arm. The bond between a facility dog and their handler is the basis on which a facility dog works professionally. Only the bond with me can convince Bailey to trust me to work together. But the truth is; you may think that a training dog will do anything I say, Bailey is a stubborn guy who goes only where he wants. To a direction he doesn't to want to go, he does like this. Can you see he is hanging on with all his might? Planting his feet firmly on the ground, digging his nails into it, he never goes where he doesn't want to. While walking on the street, I sometimes struggle with Bailey sitting there. People passing by always say laughing, 'That's troublesome'. But he has never refused to go to the hospital. On the contrary, he sometimes refuses to go home, squatting there, going back into the hospital ward. Dogs easily understand what people are thinking about them. Because there are many people who love him, Bailey loves the hospital very much. Both a dog and people are mutually affected; that is where the facility dog belongs. This is why non-sentient toy dogs cannot make this happen. A robot dog can not make this happen. The third bond is between Bailey and the medical staff. The handler of a facility dog is a medical staff. The reason why only medical staff can be a handler of a facility dog is: that a facility dog's work includes not only healing mentally, but also curing physically. Bailey and I sometimes take a part in the conversations where treatment courses of patients are decided. I also figure out how our patient kids are and work out how to approach this patient. I also write on the medical charts. In this way, to be involved with specific purpose is what only facility dogs are capable of, and why a handler of a facility dog must be certified medical staff. It has been five years since Bailey and I started working in Japan. We have met thousands of children. We once met a kid in the terminal phase of disease and the kid could not eat. He wanted to but he couldn't eat; that was his situation. Given a short span of time, both his family and nurses wished that he could enjoy whatever little amount of food he could. Then there was a suggestion made Bailey attended at his dinner table. With Bailey, the kid was happy to sit up smiling. Saying, 'Bailey, look at me', though it was only a few mouthful, but he could managed to grab spaghetti into his mouth. He could also enjoy ice cream, not being forced to do so, but willingly to do so. Only the presence of Bailey bedside could make that level of change. The bad impression of a hospital changed so much as to make children say, 'I want to be hospitalised to see Bailey'. With Bailey, kids can double their fun. With Bailey, kids can share tears and fears. Most children are discharged from hospital safe and sound. But sadly, some kids have to leave this world forever, and Bailey sometimes sleeps with them till just before their last moments. We say 'You know, Bailey's with you', 'It's warm, isn't?' to kids. The time goes on sadly but warmly. We sometimes attend a funeral for children. When parents have to close the lid of their own child's coffin, can you imagine how they feel? In fact every family says 'We were really happy to have Bailey with us'. They always say that. 'Before Bailey, the hospital stay had been just so heart-wrenching'. 'With Bailey our kid's life changed so much'. These are what bereaved families said to us. A family who lost their child will reflect on their child everyday, through their long span of life. Remembering their child as 'a poor soul who went through so many painful operations; or remembering their child as 'a laughing kid sleeping with Bailey just before death; their feelings are completely different, aren't they? We wish to make a small portion of happiness in their heartbreaking memory. We wish the bereaved family remember as many smiles of their kid as possible. The Facility Dog Programme is not an option, but necessity for hospital care, that's what I strongly feel about it. Japan's medical care is said to be the highest in the world. Not just curing disease, but also having an environment for healing disease more proactively is necessary, I think. For patients, they can't have too much fun. There are a lot of facility dogs in Europe and the US, but in Japan we have only two. I would like to have facility dogs as a standard in Japanese hospitals and make Japanese hospitals a fun place to be in, even for patients who have medical conditions. So many children who passed away are watching for us from heaven. For those kids, I would like to make the Japanese medical front a place where I can be proud to say, 'Hey, it's a good hospital, isn't it?' (Applause)""}",
https://www.ted.com/talks/kirsten_hall_women_in_business_entirely_unremarkable,Women in business: entirely unremarkable,"Kirsten Hall has a provocative question: is it time to stop celebrating women in business, just for being women in business? Maybe, she suggests, we can wind down the idea of corporate women's groups - and position women in business as the new normal.",,41650,2018-07-30T20:53:48+00:00,"['women in business', 'work', 'business']",,Kirsten Hall,Workplace equity advocate,{},
https://www.ted.com/talks/emeli_sande_you_are_not_alone_extraordinary_being_shine,"""You Are Not Alone"" / ""Extraordinary Being"" / ""Shine""","""We are intricately connected by the most glorious of energies,"" says singer-songwriter Emeli Sandé. Accompanied by Ray Angry on piano, Sandé sings three soaring ballads: ""You Are Not Alone,"" ""Extraordinary Being"" and ""Shine.""",,41379,2019-09-23T16:06:13+00:00,"['live music', 'music', 'performance', 'piano', 'singer', 'vocals', 'entertainment']",,Emeli Sandé,Singer-songwriter,{},
https://www.ted.com/talks/ranveer_chandra_data_driven_farming_could_transform_agriculture,Data-driven farming could transform agriculture,"As the world's population increases, food production must match growing need. How do we achieve this with a fixed — and, in some regions, dwindling — amount of tillable land? Researcher Ranveer Chandra explains how data could be the answer, helping farmers everywhere maximize production while minimizing costs and resource drain.",,41354,2018-07-26T17:01:19+00:00,"['technology', 'farming', 'agriculture', 'data', 'future', 'food']",,Ranveer Chandra,,{},
https://www.ted.com/talks/matthew_shifrin_how_i_helped_make_lego_accessible_to_the_blind,How I helped make Lego accessible to the blind,"As a child, entrepreneur Matthew Shifrin received a gift that changed his life -- a Lego set with instructions hand-written in Braille. In this charming and personal talk, he tells the story of his years-long mission to share the sensory experience he remembers with the larger blind community. ""If there's something you're passionate about and you want to spread that passion,"" he says. ""Give it to those who would otherwise be unable to access it.""",,41205,2019-07-01T14:10:18+00:00,"['technology', 'design', 'innovation', 'blindness', 'disability']",,Matthew Shifrin,Lego for the Blind,{},
https://www.ted.com/talks/sarvesh_subramanian_an_app_that_predicts_the_impact_of_global_climate_change,An app that predicts the impact of global climate change,"Deeply affected by devastating floods in his family's home state of Kerala, India, high school student Sarvesh Subramanian decided to dive headfirst into the fight against climate change. In this passionate talk, Subramanian explains how he developed an app that can predict the impact of climate change on human health.",,40917,2019-04-17T14:38:27+00:00,"['global issues', 'climate change', 'technology', 'data', 'youth']",,Sarvesh Subramanian,Sophomore,{},
https://www.ted.com/talks/alice_gorman_let_s_think_about_archaeology_on_the_moon,Let's think about archaeology on the moon,"Archaeologists routinely vet terrestrial construction and development projects to make sure they don't accidentally damage historical sites. Why not do the same for the moon? In this cautionary talk, space archaeologist Alice Gorman highlights the moon's prominent role in our culture and the importance of thoughtfully preserving it.",,40582,2019-03-27T19:35:16+00:00,"['Science (hard)', 'space', 'archaeology', 'culture', 'history']",,,,{},
https://www.ted.com/talks/masha_gershman_how_math_can_prepare_new_generations_for_the_future,How math can prepare new generations for the future,"During the Cold War, Soviet educators were tasked with raising citizens who could out-innovate and out-build their American counterparts. One of their primary tools for doing so? Math. Educator Masha Gershman describes how the adaptive, highly social Soviet approach to teaching math can be deployed to prep new generations for an ever-shifting future.",,40385,2017-11-28T16:20:25+00:00,"['education', 'future', 'math', 'creativity']",,Masha Gershman,,{},
https://www.ted.com/talks/elise_payzan_lenestour_why_we_take_financial_risks,Why we take financial risks,"An awareness of risk is in our DNA, so why do we still make big gambles? Elise Payzan-LeNestour is fascinated with this behavior, particularly when it comes to financial risk. In this talk, learn how she's studying the way humans choose between safe bets and highly dangerous gambles with a computerized money game.",,40228,2018-10-02T15:09:48+00:00,"['psychology', 'behavioral economics', 'money', 'neuroscience', 'choice']",,Elise Payzan-LeNestour,,{},
https://www.ted.com/talks/abigail_spanberger_how_to_connect_with_people_who_are_different_than_you,How to connect with people who are different than you,"Is it possible, in these divisive times, to converse with someone you share few similarities with? In this optimistic and practical talk, US Representative Abigail Spanberger describes how running for office compelled her to interact people from all walks of life and ask questions that could help transcend differences and foster collaboration.",,40081,2019-10-24T21:16:33+00:00,"['global issues', 'communication', 'politics', 'empathy', 'society']",,Abigail Spanberger,,{},
https://www.ted.com/talks/shane_wickes_why_i_came_out_as_a_gay_football_coach,Why I came out as a gay football coach,"Shane Wickes had his dream job: line coach at his high school alma mater. But there was one complication. ""Football teaches so many great life lessons to those who play or coach,"" he says, ""but one negative thing that it does teach is that being gay is not okay."" In this moving talk, Wickes shares his story about coming out to his team. A story of owning your truth in the face of adversity.",,39453,2018-10-26T18:16:11+00:00,"['LGBT', 'sports', 'identity', 'culture', 'social change']","['English', 'Português brasileiro']",Shane Wickes,Student,"{'0:00': 'I love football. I started playing when I was 12 years old. It has been a dominant presence in my life ever since. From youth football, to high-school, and college, and now as a coach. Football has played a huge role in shaping me as a person. Recently, I achieved my dream job of becoming varsity line coach at my high-school alma mater. Last March I was at a coaching clinic. It was late in the afternoon and I was tired. These coaching clinics can tend to be a bit of a drag at times. Hours and hours, and days and days of the presentations on the x\'s and o\'s of football. There was one presentation, though, that looked interesting. It was titled ""Disneyland."" This presentation changed my life. This talk was not about the x\'s and o\'s of football. But rather about the emotional truth of why we coaches coach. We are coaches so that we can have a meaningful impact on young people\'s lives, and help them become better people. As coaches, we want to have the kind of impact that assure that one day our players can hold hands with their children and walk into Disneyland. The moral of this incredible message was this: as coaches, we can preach to our players that it is more important for them be better people than it is great football players. But if we are not honest with them and do not practice what we preach, it will never work. In other words, teenagers are adept at sensing bullshit. (Laughter) As coaches, we must be willing to share our truth. And sharing our truth is the only way we can have the kind of impact we truly want to have. The coach who gave this presentation, his truth was that his son became a drug addict due to the bullying and pressure he was subjected to from his dad being the head football coach at his school in Eagle, Idaho, a program that at the time was not very succesful. I went from a presentation on how to run the power against a 3-4 defense to the most honest, emotional and inspirational talks on coaching philosophy I\'d ever heard. So it got me thinking. What\'s my bullshit? What is unique about me that I bring to the table that will have a meaningful impact? What is my truth? My truth is this. I\'m a former college football player. I\'m a current high-school football coach. And I am gay. I battled with this truth for a long time. Personally, professionally and certainly in my coaching and athletic career. It was an identity crisis that had a tremendous impact on my life. Long before I heard this presentation on Disneyland I thought about coming out in football. In the beginning, I told myself ""You\'re gay and you will take it to the grave."" Now, I\'ve come a long way since that day. (Applause) Thank you. (Applause) (Cheers) Thank you. I\'ve come a long way since that day, but the process almost cost me my life. I chose to come out to family and friends starting in August of 2014. I told my immediate family first, and then I carefully picked my way through family and friends, trying to choose the right time and place. Only being part way out of the closet meant that I had to be two different people and always be very aware of where I was and whom I was with. It caused a constant state of panic and anxiety. So the question became, ""Is it important for me to come out publicly?"" Yes it is, and here is why. My time in-and-out of the closet helped my realize that there are other people in my situation. And it is not a pretty one. It also helped me realize that coming out is not about sharing my bedroom habits, but about giving myself permission to live my life in its entirety. Let me explain. After talking to one of my fellow coaches, he told me:  ""I don\'t talk about my sex life with players, why would you?"" And it\'s a legitimate question, but a common misconception about coming out. Again, I\'m not talking about my sex life. I\'m talking about my life. It\'s often said that your private life is your private life. But imagine you are put in a situation where going virtually anywhere and doing very normal, healthy, human activities with your significant other could have substantial consequences on your life, reputation and career. You gain a very new perspective on what your private life actually is. That\'s how being in the closet affected my life. It was quite literally a closet. No space, no freedom and no comfort. It\'s a suffocating lifestyle with measurable effects. It wore me down until eventually I was abusing alcohol and prescription medications to keep my anxiety in check. It was a horrible time in my life. When you are put in a situation of having to live a double life, it strips you off dignity and normal coping mechanisms. At that time the only place I felt somewhat safe was at home. I was living with my parents, who had been nothing but supportive, but I did not feel comfortable bringing guys around them yet. So there I was. No safe place, no place to be myself,  facing a new lifestyle I did not know how to navigate, the anxiety and depression were inescapable. And I responded the only way I felt I could at the time. Drugs and alcohol. Football teaches so many great life lessons to those who play or coach. Perseverance, toughness, respect, self-esteem. But the one negative thing that it does teach is that being gay is not OK. To be frank, the word ""faggot"" is used almost as much as the word ""football."" There is a misconception about the prominence of gay men in football, and it has serious consequences. I\'m the perfect example of this issue. An all-state player in high-school. A two-year varsity captain among a select few in school history to go play for a top tier division 1 football program. The youngest line coach in the history of the school. And I was ready to kill myself. Because I thought that even though this program was like a second family to me, I feared they would shun me. It was a crushing weight that I was carrying with me all the time. Months and months of sleep deprivation, severe anxiety and depression. And honestly, a lack of the will to live began to catch up with me. It was too much. I was desperate for a way out. Any way out. One night I reached for a bottle of vodka and a couple of pills. I didn\'t see a way out. I just wanted it to be over. If I couldn\'t be me and still live my life, what was the point? I passed out on the bathroom floor, and my mom found me. I was fortunate to wake up the next day. I escaped an overdose. It was the scariest moment of my life. When I woke up the next day, I knew I really wasn\'t ready to give up. And when I heard that talk on Disneyland, I knew how, when and why it was important for me to share my story. I worried for so long about how the football community would react. And while at this point only time will tell, my experience has given me a theory. It\'s simple. One day, being gay in football will be normal. But in order for that to happen, those of us who are gay need to stand up and own it. The coaches I know are perfect examples of this. I have been met with nothing but love and support from my fellow coaching friends. But now the challenge is to change this. And not just on the private level. The odds of a gay teen or young adult abusing drugs, alcohol, or experiencing anxiety, depression, or even attempting suicide are drastically high. When it comes to football, the social norm that we\'ve created leaves many without hope. We\'ve made incredible progress  in the equal rights movement under the law. But now we must tackle a different problem. Social equality and the message we send to young people who play football. Continue to use sports to inspire, connect and to share a positive message. A healthy person cannot live life in the dark. And if you are out there, stand up and own it. Thank you. (Applause)'}",
https://www.ted.com/talks/alan_iny_reigniting_creativity_in_business,Reigniting creativity in business,"Creativity has never been more essential to competitiveness in the business world, but the critical approach to practical originality in organizations is often lacking. Alan Iny offers a key to think outside the box: apply doubt to the very models and philosophies that make up the box itself.",,38143,2017-12-01T18:11:08+00:00,"['creativity', 'business', 'work', 'innovation', 'collaboration']",,Alan Iny,Creative thinking specialist,{},
https://www.ted.com/talks/david_fleischer_how_to_fight_prejudice_through_policy_conversations,How to fight prejudice through policy conversations,"After a vote that banned same-sex marriage in California, activist David Fleischer and his team at the Los Angeles LGBT Center started knocking on doors to test whether they could change voters' minds with a simple conversation. The results were encouraging. In this talk, Fleischer stresses the importance of deep canvassing and face to face interactions in reversing prejudice and effecting political change.",,38082,2018-10-31T21:15:06+00:00,"['politics', 'LGBT', 'social change', 'activism', 'democracy']",,David Fleischer,Prejudice Fighter,{},
https://www.ted.com/talks/vikram_bhalla_family_businesses_are_here_to_stay_and_thrive,"Family businesses are here to stay, and thrive","What do Wal-Mart, Mars and Newscorp have in common? They're family businesses. Vikram Bhalla analyzes the unique strengths and weaknesses of family businesses today, contrasting them with the humble mom-and-pop store the term usually brings to mind. Vikram's research reveals that family businesses in emerging economies are the fastest-growing and most ambitious breed of companies in the world. He maps out some valuable lessons that these successful ventures can share for both family and traditional companies.",,37867,2017-12-01T17:24:22+00:00,"['business', 'family', 'economics']",,Vikram Bhalla,Family business expert,{},
https://www.ted.com/talks/ryan_pfluger_the_therapeutic_value_of_photography,The therapeutic value of photography,"In this deeply personal talk, photographer Ryan Pfluger shares how difficult times prompted him to take a series of road trips during which he discovered the power of photography to foster connection. Describing the tradition's unique place in our image-saturated culture, he explains how portrait photography -- even if its just self-portraiture or involves only the people in your immediate vicinity -- can help fight loneliness and bolster self-worth.",,37594,2017-11-16T22:00:54+00:00,"['art', 'photography', 'creativity', 'relationships', 'humanity']","['English', 'Português brasileiro']",Ryan Pfluger,Artist. Nomad. Empath.,"{'0:00': 'In case there\'s any confusion, that\'s me up there. (Laughter) Enjoying the spotlight or commanding attention does not come naturally to me. Blending into the background, analyzing and observing a situation, is where I find the most comfort, or, as I\'ll get to later on in this talk, when I\'m on the road by myself. Unless this lady is with me. Yes, I\'m referring to my camera as a lady. (Laughter) She is my safety blanket, and I\'ve spent more time with my camera than with most people in my life. I\'m an artist, I am a photographer, I\'m a self-described nomadic creator. It\'s one of those creative professions that when you tell people, they say, ""Wow, I wish I could do that!"" Or, ""What do you really do for work?"" (Laughter) Or my personal favorite, ""Did you go to school for this?"" (Laughter) And, as with most things that we don\'t have personal experience with, we make our own assumptions and judgments based off of the only tangible things that we can grab from. So, when you say ""photographer,"" people often think ""weddings,"" or ""high school portraits,"" or the ridiculous way photographers are depicted in TV and movies. And I am going to show you what I do and why I do it. Now, when people first meet me or hear about me, this is what they\'re interested in. Now, I could stand here and I can talk about how I\'ve brushed shoulders with world leaders, and my surreal five minutes that I spent with President Obama. Or I could talk about photographing Hillary Clinton a week before the election, after a rally in North Carolina. Or the tremendous emotional weight for myself photographing Darren Wilson a year after the events in Ferguson, Missouri, for the New Yorker, to then, only a year later, photograph Bryan Stevenson, and he is an advocate and a lawyer based out of Mobile, Alabama, who fights for the under-represented, and we had a conversation about race that still stays with me today. Or just what\'s the easiest and what most people can relate to: celebrity. So, I could talk about Agelina Jolie, or I could talk about the TV icon that\'s Sarah Jessica Parker, or I can just talk about the numerous actors and musicians and notable people that I\'ve interacted with over the last decade. And I love my job and I love my work, but that\'s not what I\'m here to talk to you about. I\'m going to talk about when I\'m in my 2003 Buick, driving cross-country for weeks at a time, and how that\'s when I\'m feeling the most fulfilled. But first, I need to give a little backstory on me and why I do what I do. So, think of it like in an abridged episode of ""This American Life,"" just not that long. (Laughter) So, I am a white, cis, queer man from a working-class family in New York, and with all things being relative, I didn\'t grow up with the utmost privilege, and it wasn\'t uniquely terrible either. My parents, however, were too involved with their own demons for me to ever truly feel seen or heard. And it wasn\'t necessarily their fault. It was merely just a casualty of their reality. Depression, addiction, anger, resentment overwhelmed both of them. When I was seven, my mother was diagnosed with cancer. It was the first of a decade-long battle that she ended up surviving from. It was also the same time that she showed me how to make her a screwdriver. When I was ten, I knew that I was queer, or that I at least liked boys, and by 13, my mother outed me. It was an experience that let me feeling like my identity was stripped from me. By 14, my dad had a DUI or two, I don\'t really remember. By 16, he moved out of the house, and by 18, I didn\'t really speak to either of them. So, my world up until this point made me feel that my experiences and my feelings would never actually compare to that of my parents. And intellectually, I knew better, but I didn\'t actually know what would make me feel differently. All I knew was that I didn\'t want anyone that came into my life to ever feel like they were not seen. And then, I picked up a camera. For me, photography was always really interesting because of the immediacy and collaborative nature of it. It would be a way for me to meet people that were outside of the safe mental bubble that I had created for myself. And so, I started photographing, and as I started interacting with other people, I realized that the interaction itself was actually more interesting to me than the photograph. When I started realizing that, and I thought about my dad, who had recently got sober, I wanted him to feel seen. So, at this point, he and I were still very estranged, and I was in graduate school and my professor, Collier Schorr, said something to me that still echoes in my head pretty much every day: my work was ""too easy,"" and just because I could make something that ""looked good"" did not mean that it was interesting. And so, I needed to challenge myself and my craft. Ironically enough, after years of spending my time making myself feel comfortable, I needed to be uncomfortable again. So, I asked my dad if he would be willing to sit for a portrait. This was the first one that I took of him. Then, I took a break because I needed to do a lot of soul-searching to figure out what it was that I actually wanted to do with him. And so, I continued to photograph him and we started to have a dialogue, but it was through photographs. And I even actually started taking portraits of myself with him because I wanted to, at first, just have a close physical proximity to him. And the idea of this made me realize I needed full immersion, I needed no easy escape plan. And so, I asked him, kind of not even thinking it would happen, if he would go on the road trip that we never took when I was a kid, and surprisingly, he said, ""Yeah, sure, let\'s do it."" And so, he and I hit the road, and as this happened, we started creating this fantasy relationship that never actually existed. (Laughter) But the experience of making these photographs created a bond between the two of us that we were incapable of doing otherwise. It was my a-ha moment for photography. I was using my camera as a therapist. It became this third party that allowed the two of us to communicate with each other even when we weren\'t actually talking. We finally actually saw each other. So, fast-forward about a decade later, and I am no longer working with my dad, but I am photographing strangers spontaneously that I meet on the road. Now, about a month before the election, I was having tremendous anxiety and feeling very stagnant about my work in general. I began seeing friends withdraw and the overall feeling of frustration on social media. And to be quite honest, I just wanted to escape. And so, I hit the road, and I didn\'t have any destinations in mind. I just knew I wanted to drive cross-country and I wanted to escape. And then, about a day into being on the road, I realized I needed to be doing something while I was on the road, because being just with yourself can lead to a lot, a lot of soul-searching. So, once I realized I wanted to be doing something, I thought back to the time with my dad and how pivotal and also very cathartic it was for me, for my craft and also my mental health. And so, I wanted to do that with strangers, and I went on Instagram, I went on Facebook, I downloaded all of the dating and hook-up apps, and I started messaging everyone that I could within every town that I stopped in. Now, when a stranger approaches you online, it leads to a little hesitation. And I say ""stranger"" and I just want to let you know I\'m utilizing a community that is already comfortable for me, and that\'s of gay or queer-identifying men. And so, I would send messages with a brief little description of what I was doing. I wanted to come and meet you, I wanted to come to your home, we could meet in public, and I wanted to take your portrait - I got the majority of [them] being noes, and a lot of variations of, ""That\'s creepy"" or - (Laughter) ""I don\'t really photograph well."" But there was something that did come up pretty often, and it was, ""Why me?"" And it was that other a-ha moment for me. There didn\'t need to be a ""why me."" I wanted everyone that I interacted with to not only feel special, but to also feel like their stories could be heard. So, this body of work, it\'s called ""The Day of The Lone Wolf,"" and it\'s from a book called ""The Secret [Language] of Birthdays,"" and it happens to be the day that I was born on. Now, I casually mentioned my mother earlier, and it was by no accident. Her and I are still estranged, but I wanted to take this moment to thank her. When I was younger, she read to me from The Secret Language of Birthdays, and she used the personality traits that were depicted for The Day of The Lone Wolf, both to criticize and also occasionally appraise me, such as emotionally ""sensitive,"" and ""impulsive,"" and ""contradictory."" Now in my mid 30\'s I\'ve reclaimed my identity as a queer man and I\'ve also reclaimed The Day of The Lone Wolf, and I\'m creating in honor of it. So, since that first road trip, I\'ve gotten cross-country two more times, and the only thing that you actually know about these photographs is the common denominator is me. Now, everyone has a story, you\'ve been listening to mine - And so, while you may not know the particulars of their struggles or of their achievements or even of their privilege, there is one thing that you do know: they allowed themselves to be vulnerable with a stranger, and that\'s what I\'ve done with you today. Thank you. (Applause)'}",
https://www.ted.com/talks/asha_de_vos_why_are_blue_whales_so_enormous,Why are blue whales so enormous?,"Blue whales are the largest animals on the planet, but what helps them grow to the length of a basketball court? Asha de Vos explains why the size of krill make them the ideal food for the blue whale -- it's as if the blue whale was made to eat krill (and krill was made to be eaten by the blue whale). [Directed by Cognitive Media, narrated by Asha de Vos].",,37121,2018-11-30T18:50:23+00:00,"['animals', 'TED-Ed', 'biology', 'oceans', 'nature', 'marine biology', 'climate change', 'natural resources', 'water']",,Asha de Vos,Protector of whales,{},
