video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession,,orig
https://www.ted.com/talks/courtney_e_martin_this_isn_t_her_mother_s_feminism,This isn't her mother's feminism,"Blogger Courtney E. Martin examines the perennially loaded word ""feminism"" in this personal and heartfelt talk. She talks through the three essential paradoxes of her generation's quest to define the term for themselves.",0:11:12,11.2,1130764,2011-03-08T16:24:00+00:00,"['culture', 'feminism', 'history', 'identity', 'women', 'writing']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Courtney E. Martin,Journalist,,middle
https://www.ted.com/talks/gary_greenberg_the_beautiful_nano_details_of_our_world,The beautiful nano details of our world,"When photographed under a 3D microscope, grains of sand appear like colorful pieces of candy and the stamens in a flower become like fantastical spires at an amusement park. Gary Greenberg reveals the thrilling details of the micro world.",0:11:51,11.85,1130044,2012-11-07T16:01:38+00:00,"['TEDx', 'bees', 'nature', 'photography']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'کوردی', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Gary Greenberg,Micro photographer,,middle
https://www.ted.com/talks/salil_dudani_how_jails_extort_the_poor,How jails extort the poor,"Why do we jail people for being poor? Today, half a million Americans are in jail only because they can't afford to post bail, and still more are locked up because they can't pay their debt to the court, sometimes for things as minor as unpaid parking tickets. Salil Dudani shares stories from individuals who have experienced debtors' prison in Ferguson, Missouri, challenging us to think differently about how we punish the poor and marginalized.",0:12:35,12.58333333,1130207,2017-02-16T16:05:36+00:00,"['corruption', 'activism', 'government', 'crime', 'prison', 'poverty', 'terrorism', 'TEDx', 'criminal justice', 'justice system']","['Català', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'Українська', 'العربية', 'मराठी', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Salil Dudani,Legal activist,,middle
https://www.ted.com/talks/samantha_nutt_the_real_harm_of_the_global_arms_trade,The real harm of the global arms trade,"In some parts of the world, it's easier to get an automatic rifle than a glass of clean drinking water. Is this just the way it is? Samantha Nutt, doctor and founder of the international humanitarian organization War Child, explores the global arms trade -- and suggests a bold, common sense solution for ending the cycle of violence. ""War is ours,"" she says. ""We buy it, sell it, spread it and wage it. We are therefore not powerless to solve it.""",0:13:27,13.45,1127820,2016-06-01T15:10:18+00:00,"['activism', 'Africa', 'big problems', 'business', 'children', 'community', 'death', 'economics', 'guns', 'global issues', 'inequality', 'humanity', 'security', 'society', 'war', 'violence']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Samantha Nutt,"Doctor, writer and humanitarian",,middle
https://www.ted.com/talks/natalie_panek_let_s_clean_up_the_space_junk_orbiting_earth,Let's clean up the space junk orbiting Earth,"Our lives depend on a world we can't see: the satellite infrastructure we use every day for information, entertainment, communication and so much more. But Earth orbit isn't a limitless resource, and the problem of space debris will get worse without a significant change to our behavior. Natalie Panek challenges us to consider the environmental impact of the satellites we rely on. Our orbital environment is breathtakingly beautiful and our gateway to exploration, she says. It's up to us to keep it that way.",0:10:00,10,1127495,2016-12-06T16:27:30+00:00,"['communication', 'engineering', 'environment', 'rocket science', 'exploration', 'science', 'technology', 'TEDx']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Natalie Panek,"Rocket scientist, explorer",,middle
https://www.ted.com/talks/michael_bierut_the_genius_of_the_london_tube_map,The genius of the London Tube Map,Design legend Michael Bierut tells the story of the accidental success of one of the most famous maps in the world -- the London Tube Map.,0:03:06,3.1,1127826,2018-03-15T12:11:46+00:00,"['design', 'map', 'transportation', 'history']","['Bahasa Indonesia', 'Català', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Michael Bierut,"Designer, critic",,middle
https://www.ted.com/talks/steven_wise_chimps_have_feelings_and_thoughts_they_should_also_have_rights,Chimps have feelings and thoughts. They should also have rights,"Chimpanzees are people too, you know. Ok, not exactly. But lawyer Steven Wise has spent the last 30 years working to change these animals' status from ""things"" to ""persons."" It's not a matter of legal semantics; as he describes in this fascinating talk, recognizing that animals like chimps have extraordinary cognitive capabilities and rethinking the way we treat them -- legally -- is no less than a moral duty.",0:14:10,14.16666667,1125846,2015-05-20T15:00:43+00:00,"['animals', 'culture', 'law']","['Bahasa Indonesia', 'Català', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Steven Wise,Animal rights lawyer,,middle
https://www.ted.com/talks/sara_jones_my_story_of_love_and_loss_as_a_transracial_adoptee,My story of love and loss as a transracial adoptee,"A mysterious tattoo on her forearm was all that linked Sara Jones, adopted as a child by white parents, to her South Korean origins. Searching for her birth family taught her that transracial adoption stories often frame new lives abroad as strokes of luck that call for endless gratitude, obscuring a far more complex reality. Through her experience of loss and discovery, Jones offers guidance on what adoptive parents can do to protect their children's unique cultural and personal narratives.",0:12:49,12.81666667,1158584,2020-05-29T15:04:48+00:00,"['children', 'family', 'race', 'TEDx', 'identity']","['English', 'Français', 'Magyar', 'Português brasileiro', 'Türkçe', 'Ελληνικά', 'български', '한국어']",Sara Jones,Inclusion advocate,,middle
https://www.ted.com/talks/thomas_peschak_dive_into_an_ocean_photographer_s_world,Dive into an ocean photographer's world,"Somersaulting manta rays, dashing dolphins, swarming schools of fish and munching sharks inhabit a world beneath the ocean's surface that few get a chance to see. Conservation photographer Thomas Peschak visits incredible seascapes around the world, and his photos reveal these hidden ecosystems. ""You can't love something and become a champion for it if you don't know it exists,"" he says. Join Peschak in a new, immersive TED Talk format as he shares his stunning work and his dream for a future of respectful coexistence with the ocean.",0:09:58,9.966666667,1124957,2016-02-29T15:54:30+00:00,"['adventure', 'biodiversity', 'beauty', 'animals', 'curiosity', 'conservation', 'environment', 'fish', 'exploration', 'global issues', 'future', 'nature', 'mission blue', 'photography', 'sustainability', 'water', 'oceans', 'science and art', 'ecology', 'marine biology']","['Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Français canadien', 'Italiano', 'Latviešu', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Thomas Peschak,Conservation photographer,,middle
https://www.ted.com/talks/kay_almere_read_the_aztec_myth_of_the_unlikeliest_sun_god,The Aztec myth of the unlikeliest sun god,"Nanahuatl, weakest of the Aztec gods, sickly and covered in pimples, had been chosen to form a new world. There had already been four worlds, each set in motion by its own ""Lord Sun,"" and each had been destroyed. For a new world to be created, another god had to leap into the great bonfire and become the fifth sun. Will Nanahuatl complete the sacrifice? Kay A. Read recounts the myth of the sun. [Directed by Tomás Pichardo-Espaillat, narrated by Christina Greer, music by WORKPLAYWORK and Cem Misirlioglu].",0:03:59,3.983333333,1129108,2019-05-09T21:21:13+00:00,"['TED-Ed', 'animals', 'Sun', 'animation', 'Moon', 'ancient world', 'world cultures', 'culture', 'human origins', 'storytelling']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Italiano', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Kay Read,Educator,,middle
https://www.ted.com/talks/debra_jarvis_yes_i_survived_cancer_but_that_doesn_t_define_me,"Yes, I survived cancer. But that doesn't define me","Debra Jarvis had worked as a hospital chaplain for nearly 30 years when she was diagnosed with cancer. And she learned quite a bit as a patient. In a witty, daring talk, she explains how the identity of “cancer survivor” can feel static. She asks us all to claim our hardest experiences, while giving ourselves room to grow and evolve.",0:16:02,16.03333333,1124382,2014-10-30T14:50:57+00:00,"['cancer', 'health care', 'identity']","['Deutsch', 'English', 'Español', 'Français', 'Galego', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'தமிழ்', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Debra Jarvis,Chaplain + author,,middle
https://www.ted.com/talks/jim_collins_how_we_re_using_ai_to_discover_new_antibiotics,How we're using AI to discover new antibiotics,"Before the coronavirus pandemic, bioengineer Jim Collins and his team combined the power of AI with synthetic biology in an effort to combat a different looming crisis: antibiotic-resistant superbugs. Collins explains how they pivoted their efforts to begin developing a series of tools and antiviral compounds to help fight COVID-19 -- and shares their plan to discover seven new classes of antibiotics over the next seven years. (This ambitious plan is part of The Audacious Project, TED's initiative to inspire and fund global change.)",0:07:08,7.133333333,1154432,2020-05-05T15:02:32+00:00,"['AI', 'virus', 'synthetic biology', 'machine learning', 'Vaccines', 'coronavirus', 'medical research', 'public health', 'Audacious Project']","['Català', 'Dansk', 'Deutsch', 'English', 'Español', 'Hrvatski', 'Magyar', 'Português brasileiro', 'Română', 'Slovenčina', 'Türkçe', 'Русский', 'Српски, Srpski', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Jim Collins,Bioengineering professor,,middle
https://www.ted.com/talks/ray_anderson_the_business_logic_of_sustainability,The business logic of sustainability,"At his carpet company, Ray Anderson has increased sales and doubled profits while turning the traditional ""take / make / waste"" industrial system on its head. In a gentle, understated way, he shares a powerful vision for sustainable commerce.",0:15:36,15.6,1123997,2009-05-18T01:00:00+00:00,"['business', 'design', 'environment', 'green', 'materials', 'poetry', 'sustainability', 'technology']","['Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Ray Anderson,Sustainable-business pioneer,,middle
https://www.ted.com/talks/steven_pinker_and_rebecca_newberger_goldstein_the_long_reach_of_reason,The long reach of reason,"Here's a TED first: an animated Socratic dialog! In a time when irrationality seems to rule both politics and culture, has reasoned thinking finally lost its power? Watch as psychologist Steven Pinker is gradually, brilliantly persuaded by philosopher Rebecca Newberger Goldstein that reason is actually the key driver of human moral progress, even if its effect sometimes takes generations to unfold. The dialog was recorded live at TED, and animated, in incredible, often hilarious, detail by Cognitive.",0:15:12,15.2,1123210,2014-03-17T15:00:05+00:00,"['brain', 'culture', 'philosophy', 'psychology', 'consciousness']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'فارسى', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Rebecca Newberger Goldstein,Philosopher and writer,,middle
https://www.ted.com/talks/david_whyte_a_lyrical_bridge_between_past_present_and_future,"A lyrical bridge between past, present and future","With his signature charm and searching insight, David Whyte meditates on the frontiers of the past, present and future, sharing two poems inspired by his niece's hike along El Camino de Santiago de Compostela in Spain.",0:20:08,20.13333333,1122747,2017-08-23T14:55:47+00:00,"['art', 'humanity', 'personal growth', 'poetry', 'performance', 'self', 'writing']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",David Whyte,"Poet, author",,middle
https://www.ted.com/talks/gillian_gibb_why_can_t_some_birds_fly,Why can't some birds fly?,"Though the common ancestor of all modern birds could fly, many different bird species have independently lost their flight. Flight can have incredible benefits, especially for escaping predators, hunting and traveling long distances. But it also has high costs: consuming huge amounts of energy and limiting body size and weight. Gillian Gibb explores what makes birds give up the power of flight. [TED-Ed Animation by Anton Bogaty].",0:04:29,4.483333333,1126494,2018-10-18T18:05:13+00:00,"['nature', 'TED-Ed', 'science', 'animals', 'biology', 'animation', 'birds', 'evolution']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'עברית', 'العربية', 'فارسى', 'کوردی', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Gillian Gibb,Educator,,middle
https://www.ted.com/talks/jose_antonio_abreu_the_el_sistema_music_revolution,The El Sistema music revolution,José Antonio Abreu is the charismatic founder of a youth orchestra system that has transformed thousands of kids' lives in Venezuela. He shares his amazing story and unveils a TED Prize wish that could have a big impact in the US and beyond.,0:16:38,16.63333333,1121438,2009-02-18T01:00:00+00:00,"['conducting', 'culture', 'education', 'entertainment', 'music', 'philanthropy', 'poverty']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'български', 'Հայրեն', 'עברית', 'العربية', 'മലയാളം', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",José Antonio Abreu,Maestro,,middle
https://www.ted.com/talks/george_monbiot_for_more_wonder_rewild_the_world,"For more wonder, rewild the world","Wolves were once native to the US' Yellowstone National Park -- until hunting wiped them out. But when, in 1995, the wolves began to come back (thanks to an aggressive management program), something interesting happened: the rest of the park began to find a new, more healthful balance. In a bold thought experiment, George Monbiot imagines a wilder world in which humans work to restore the complex, lost natural food chains that once surrounded us.",0:14:58,14.96666667,1121639,2013-09-09T15:14:58+00:00,"['animals', 'biodiversity', 'deextinction', 'science', 'ecology', 'environment', 'activism', 'oceans', 'community', 'climate change', 'sustainability', 'conservation']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",George Monbiot,Journalist,,middle
https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better,How societies can grow old better,"There's an irony behind the latest efforts to extend human life: It's no picnic to be an old person in a youth-oriented society. Older people can become isolated, lacking meaningful work and low on funds. In this intriguing talk, Jared Diamond looks at how many different societies treat their elders -- some better, some worse -- and suggests we all take advantage of experience.",0:18:00,18,1120233,2013-11-25T16:16:55+00:00,"['aging', 'culture', 'social change']","['Bosanski', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenščina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'தமிழ்', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Jared Diamond,Civilization scholar,,middle
https://www.ted.com/talks/isaac_mizrahi_fashion_and_creativity,Fashion and creativity,"Fashion designer Isaac Mizrahi spins through a dizzying array of inspirations -- from '50s pinups to a fleeting glimpse of a woman on the street who makes him shout ""Stop the cab!"" Inside this rambling talk are real clues to living a happy, creative life.",0:13:58,13.96666667,1119807,2008-11-18T01:00:00+00:00,"['business', 'creativity', 'design', 'entertainment', 'fashion', 'humor', 'media']","['Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Isaac Mizrahi,Fashion designer,,middle
https://www.ted.com/talks/alicia_garza_patrisse_cullors_and_opal_tometi_an_interview_with_the_founders_of_black_lives_matter,An interview with the founders of Black Lives Matter,"Born out of a social media post, the Black Lives Matter movement has sparked discussion about race and inequality across the world. In this spirited conversation with Mia Birdsong, the movement's three founders share what they've learned about leadership and what provides them with hope and inspiration in the face of painful realities. Their advice on how to participate in ensuring freedom for everybody: join something, start something and ""sharpen each other, so that we all can rise.""",0:15:57,15.95,1127426,2016-11-29T15:50:19+00:00,"['activism', 'collaboration', 'community', 'communication', 'gender equality', 'history', 'humanity', 'identity', 'inequality', 'immigration', 'media', 'race', 'poverty', 'social change', 'social media', 'society']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Polski', 'Português brasileiro', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Alicia Garza,"Writer, activist",,middle
https://www.ted.com/talks/stewart_brand_what_squatter_cities_can_teach_us,What squatter cities can teach us,"Rural villages worldwide are being deserted, as billions of people flock to cities to live in teeming squatter camps and slums. Stewart Brand says this is a good thing. Why? It'll take you 3 minutes to find out.",0:02:43,2.716666667,1118954,2007-05-17T10:36:00+00:00,"['business', 'cities', 'culture', 'future', 'global issues', 'poverty', 'technology', 'urban planning']","['Afrikaans', 'Bahasa Indonesia', 'Català', 'Dansk', 'Deutsch', 'English', 'Español', 'Esperanto', 'Français', 'Hrvatski', 'Italiano', 'Latviešu', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'македонски', 'Қазақ тілі', 'עברית', 'العربية', 'اُردُو', 'فارسى', 'کوردی', 'हिन्दी', 'བོད་སྐད་', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Stewart Brand,"Environmentalist, futurist",,middle
https://www.ted.com/talks/seth_berkley_the_troubling_reason_why_vaccines_are_made_too_late_if_they_re_made_at_all,The troubling reason why vaccines are made too late ... if they're made at all,It seems like we wait for a disastrous disease outbreak before we get serious about making a vaccine for it. Seth Berkley lays out the market realities and unbalanced risks behind why we aren't making vaccines for the world's biggest diseases.,0:07:10,7.166666667,1117993,2015-08-25T14:56:28+00:00,"['Vaccines', 'ebola', 'economics', 'global issues', 'health', 'medicine', 'public health', 'science']","['Deutsch', 'Eesti keel', 'English', 'Español', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Українська', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Seth Berkley,Vaccine visionary,,middle
https://www.ted.com/talks/chris_domas_the_1s_and_0s_behind_cyber_warfare,The 1s and 0s behind cyber warfare,"Chris Domas is a cybersecurity researcher, operating on what's become a new front of war, ""cyber."" In this engaging talk, he shows how researchers use pattern recognition and reverse engineering (and pull a few all-nighters) to understand a chunk of binary code whose purpose and contents they don't know.",0:16:33,16.55,1117657,2014-06-30T15:18:46+00:00,"['TEDx', 'security', 'software', 'technology', 'terrorism', 'war', 'code']","['English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Chris Domas,Cybersecurity researcher,,middle
https://www.ted.com/talks/drew_curtis_how_i_beat_a_patent_troll,How I beat a patent troll,"Drew Curtis, the founder of fark.com, tells the story of how he fought a lawsuit from a company that had a patent, ""...for the creation and distribution of news releases via email."" Along the way he shares some nutty statistics about the growing legal problem of frivolous patents.",0:06:26,6.433333333,1116134,2012-04-17T15:00:43+00:00,"['business', 'entrepreneur', 'law']","['Dansk', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Drew Curtis,Web entrepreneur,,middle
https://www.ted.com/talks/kevin_bales_how_to_combat_modern_slavery,How to combat modern slavery,"In this moving yet pragmatic talk, Kevin Bales explains the business of modern slavery, a multibillion-dollar economy that underpins some of the worst industries on earth. He shares stats and personal stories from his on-the-ground research -- and names the price of freeing every slave on earth right now.",0:17:46,17.76666667,1116293,2010-03-29T09:10:00+00:00,"['Slavery', 'business', 'economics', 'global issues', 'humanity', 'trafficking']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Kevin Bales,Anti-slavery activist,,middle
https://www.ted.com/talks/yasheng_huang_does_democracy_stifle_economic_growth,Does democracy stifle economic growth?,"Economist Yasheng Huang compares China to India, and asks how China's authoritarian rule contributed to its astonishing economic growth -- leading to a big question: Is democracy actually holding India back? Huang's answer may surprise you.",0:18:36,18.6,1115936,2011-09-12T14:44:18+00:00,"['Asia', 'culture', 'democracy', 'economics', 'global issues', 'politics', 'india']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenščina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'български', 'עברית', 'العربية', 'فارسى', 'हिन्दी', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Yasheng Huang,Political economist,,middle
https://www.ted.com/talks/harvey_fineberg_are_we_ready_for_neo_evolution,Are we ready for neo-evolution?,"Medical ethicist Harvey Fineberg shows us three paths forward for the ever-evolving human species: to stop evolving completely, to evolve naturally -- or to control the next steps of human evolution, using genetic modification, to make ourselves smarter, faster, better. Neo-evolution is within our grasp. What will we do with it?",0:16:56,16.93333333,1115421,2011-04-25T13:58:18+00:00,"['evolution', 'medicine', 'philosophy', 'science', 'technology', 'bioethics', 'marine biology']","['Bahasa Indonesia', 'Català', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'български', 'עברית', 'العربية', 'ภาษาไทย', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Harvey Fineberg,Health policy expert,,middle
https://www.ted.com/talks/michel_laberge_how_synchronized_hammer_strikes_could_generate_nuclear_fusion,How synchronized hammer strikes could generate nuclear fusion,"Our energy future depends on nuclear fusion, says Michel Laberge. The plasma physicist runs a small company with a big idea for a new type of nuclear reactor that could produce clean, cheap energy. His secret recipe? High speeds, scorching temperatures and crushing pressure. In this hopeful talk, he explains how nuclear fusion might be just around the corner.",0:12:38,12.63333333,1115249,2014-04-22T14:57:24+00:00,"['alternative energy', 'nuclear energy', 'science', 'visualizations', 'physics', 'future', 'sustainability', 'industrial design', 'energy']","['English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Michel Laberge,Plasma physicist,,middle
https://www.ted.com/talks/david_hanson_robots_that_show_emotion,"Robots that ""show emotion""","David Hanson's robot faces look and act like yours: They recognize and respond to emotion, and make expressions of their own. Here, an ""emotional"" live demo of the Einstein robot offers a peek at a future where robots truly mimic humans.",0:04:42,4.7,1114880,2009-10-13T01:00:00+00:00,"['body language', 'demo', 'design', 'engineering', 'entertainment', 'robots', 'technology']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Français canadien', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'کوردی', 'हिन्दी', 'ქართული', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",David Hanson,Robotics designer,,middle
